Time	[ppMek]	[ppErk]	[Raf]	[pRaf]	[TGFbR_Cav]	[TGFbR_EE]	[TGFbR_a]	[TGFbR]	[Smad2n]	[pSmad2n]	[pSmad2]	[Smad2]	[pMek]	[Mek]	[pmTORC1]	[mTORC1]	[pAkt]	[Akt]	[pPI3K]	[PI3K]	[pErk]	[Erk]	[pS6K]	[S6K]	Values[kSmad2Dephos_km]	Values[kSmad2Phos_kcat]	Values[kRafPhosByTGFbR_kcat]	Values[TGFb]	Values[kTGFbOn]	Values[pSmad2Tot]	Values[Smad2Tot]	Values[kSmad2Phos_km]	Values[kTGFbRRecyc]	Values[kTGFbRIntern]	Values[kTGFbOff]	Values[kmTORC1Dephos_km]	Values[kS6KDephos_km]	Values[kMekPhos_ki1]	Values[kMekPhos_km1]	Values[kRafDephosVmax]	Values[kRafDephos_km]	Values[kRafPhos_n]	Values[kRafPhos_Vmax]	Values[kRafPhos_ki]	Values[kRafPhos_km]	Values[GrowthFactors]	Values[kSmad2Dephos_Vmax]	Values[kAktPhos_ki]	Values[kAktPhos_km]	Values[MK2206]	Values[kAktPhos_kcat]	Values[kAktDephos_Vmax]	Values[kAktDephos_km]	Values[kmTORC1Phos_ki]	Values[kmTORC1Phos_km]	Values[Everolimus]	Values[kmTORC1Phos_kcat]	Values[kPI3KPhosByTGFbR_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[kSmad2DephosByErk_kcat]	Values[kSmad2DephosByErk_km]	Values[kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_Vmax]	Values[kSmad2PhosByAkt_km]	Values[kPI3KDephosByErk]	Values[kSmad2PhosByAkt_kcat]	Values[kRafPhosByTGFbR_km]	Values[kMekDephos_km1]	Values[kMekDephos_Vmax1]	Values[kMekPhos_kcat1]	Values[AZD]	Values[kErkDephos_km1]	Values[kErkDephos_Vmax1]	Values[kErkPhos_km1]	Values[kErkPhos_kcat1]	Values[kPI3KPhosByGF]	Values[kPI3KDephosByS6K]	Values[kRafPhosByPI3K_km]	Values[kRafPhosByPI3K_kcat]
58.3	9.63849	36.0942	70.6909	29.3091	10.6983	11.1113	1.08363	77.1307	49.8216	1.05047e-86	1.5823	48.5962	50.0872	278.244	14.7825	85.2175	20.3211	79.6789	13.2081	86.7919	96.908	211.298	0.793768	99.2062	60	0.1	265	0.005	0.1	1.5823	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.4	9.63865	36.0985	70.6908	29.3092	10.6988	11.1104	1.08361	77.1311	49.8216	1.11367e-86	1.58152	48.5969	50.0878	278.244	14.7892	85.2108	20.3077	79.6923	13.2046	86.7954	96.9135	211.288	0.79416	99.2058	60	0.1	265	0.005	0.1	1.58152	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.5	9.6388	36.1029	70.6907	29.3093	10.6993	11.1095	1.08359	77.1316	49.8216	1.13748e-86	1.58074	48.5977	50.0883	278.243	14.7959	85.2041	20.2944	79.7056	13.201	86.799	96.9189	211.279	0.79455	99.2054	60	0.1	265	0.005	0.1	1.58074	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.6	9.63895	36.1072	70.6906	29.3094	10.6997	11.1085	1.08357	77.1321	49.8216	1.11549e-86	1.57997	48.5985	50.0889	278.242	14.8026	85.1974	20.2811	79.7189	13.1975	86.8025	96.9243	211.269	0.79494	99.2051	60	0.1	265	0.005	0.1	1.57997	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.7	9.63911	36.1115	70.6905	29.3095	10.7002	11.1076	1.08355	77.1326	49.8216	1.04126e-86	1.5792	48.5993	50.0894	278.241	14.8093	85.1907	20.2679	79.7321	13.194	86.806	96.9296	211.259	0.795329	99.2047	60	0.1	265	0.005	0.1	1.5792	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.8	9.63926	36.1158	70.6904	29.3096	10.7006	11.1067	1.08352	77.133	49.8216	9.08379e-87	1.57843	48.6	50.09	278.241	14.816	85.184	20.2547	79.7453	13.1905	86.8095	96.935	211.25	0.795716	99.2043	60	0.1	265	0.005	0.1	1.57843	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
58.9	9.63941	36.12	70.6903	29.3097	10.7011	11.1058	1.0835	77.1335	49.8216	7.10413e-87	1.57767	48.6008	50.0905	278.24	14.8226	85.1774	20.2416	79.7584	13.187	86.813	96.9403	211.24	0.796102	99.2039	60	0.1	265	0.005	0.1	1.57767	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59	9.63956	36.1242	70.6902	29.3098	10.7015	11.1049	1.08348	77.134	49.8216	4.40937e-87	1.57691	48.6016	50.0911	278.239	14.8292	85.1708	20.2286	79.7714	13.1835	86.8165	96.9456	211.231	0.796488	99.2035	60	0.1	265	0.005	0.1	1.57691	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.1	9.63971	36.1285	70.6902	29.3098	10.7019	11.104	1.08346	77.1345	49.8216	3.11663e-87	1.57615	48.6023	50.0916	278.239	14.8359	85.1641	20.2156	79.7844	13.18	86.82	96.9509	211.221	0.796872	99.2031	60	0.1	265	0.005	0.1	1.57615	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.2	9.63986	36.1326	70.6901	29.3099	10.7024	11.1031	1.08344	77.135	49.8216	2.28553e-87	1.5754	48.6031	50.0922	278.238	14.8424	85.1576	20.2027	79.7973	13.1765	86.8235	96.9561	211.212	0.797255	99.2027	60	0.1	265	0.005	0.1	1.5754	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.3	9.64001	36.1368	70.69	29.31	10.7028	11.1022	1.08342	77.1354	49.8216	1.51821e-87	1.57465	48.6038	50.0927	278.237	14.849	85.151	20.1899	79.8101	13.1731	86.8269	96.9613	211.202	0.797637	99.2024	60	0.1	265	0.005	0.1	1.57465	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.4	9.64016	36.141	70.6899	29.3101	10.7033	11.1013	1.0834	77.1359	49.8216	8.42423e-88	1.57391	48.6046	50.0932	278.237	14.8555	85.1445	20.1771	79.8229	13.1697	86.8303	96.9665	211.193	0.798018	99.202	60	0.1	265	0.005	0.1	1.57391	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.5	9.6403	36.1451	70.6898	29.3102	10.7037	11.1004	1.08338	77.1364	49.8216	2.85909e-88	1.57316	48.6053	50.0938	278.236	14.8621	85.1379	20.1643	79.8357	13.1662	86.8338	96.9717	211.184	0.798397	99.2016	60	0.1	265	0.005	0.1	1.57316	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.6	9.64045	36.1492	70.6897	29.3103	10.7041	11.0996	1.08335	77.1369	49.8216	-1.23578e-88	1.57242	48.606	50.0943	278.235	14.8686	85.1314	20.1516	79.8484	13.1628	86.8372	96.9768	211.174	0.798776	99.2012	60	0.1	265	0.005	0.1	1.57242	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.7	9.6406	36.1533	70.6896	29.3104	10.7046	11.0987	1.08333	77.1373	49.8216	-3.58288e-88	1.57169	48.6068	50.0948	278.235	14.8751	85.1249	20.139	79.861	13.1594	86.8406	96.9819	211.165	0.799154	99.2008	60	0.1	265	0.005	0.1	1.57169	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.8	9.64074	36.1574	70.6896	29.3104	10.705	11.0978	1.08331	77.1378	49.8216	-3.90471e-88	1.57095	48.6075	50.0953	278.234	14.8815	85.1185	20.1264	79.8736	13.1561	86.8439	96.987	211.156	0.799531	99.2005	60	0.1	265	0.005	0.1	1.57095	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
59.9	9.64088	36.1614	70.6895	29.3105	10.7054	11.0969	1.08329	77.1383	49.8216	-8.68731e-88	1.57022	48.6082	50.0958	278.233	14.888	85.112	20.1139	79.8861	13.1527	86.8473	96.992	211.147	0.799906	99.2001	60	0.1	265	0.005	0.1	1.57022	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60	9.64103	36.1654	70.6894	29.3106	10.7058	11.096	1.08327	77.1388	49.8216	-8.87162e-88	1.5695	48.609	50.0964	278.233	14.8944	85.1056	20.1015	79.8985	13.1493	86.8507	96.9971	211.138	0.800281	99.1997	60	0.1	265	0.005	0.1	1.5695	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.1	9.64117	36.1694	70.6893	29.3107	10.7063	11.0952	1.08325	77.1392	49.8216	-9.30311e-88	1.56877	48.6097	50.0969	278.232	14.9008	85.0992	20.089	79.911	13.146	86.854	97.0021	211.129	0.800654	99.1993	60	0.1	265	0.005	0.1	1.56877	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.2	9.64131	36.1734	70.6892	29.3108	10.7067	11.0943	1.08323	77.1397	49.8216	-9.74634e-88	1.56805	48.6104	50.0974	278.231	14.9072	85.0928	20.0767	79.9233	13.1426	86.8574	97.007	211.12	0.801027	99.199	60	0.1	265	0.005	0.1	1.56805	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.3	9.64145	36.1774	70.6891	29.3109	10.7071	11.0934	1.08321	77.1402	49.8216	-9.99281e-88	1.56734	48.6111	50.0979	278.231	14.9136	85.0864	20.0644	79.9356	13.1393	86.8607	97.012	211.111	0.801398	99.1986	60	0.1	265	0.005	0.1	1.56734	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.4	9.64159	36.1813	70.6891	29.3109	10.7075	11.0925	1.08318	77.1407	49.8216	-9.86088e-88	1.56662	48.6118	50.0984	278.23	14.92	85.08	20.0521	79.9479	13.136	86.864	97.0169	211.102	0.801769	99.1982	60	0.1	265	0.005	0.1	1.56662	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.5	9.64173	36.1853	70.689	29.311	10.7079	11.0917	1.08316	77.1411	49.8216	-9.19582e-88	1.56591	48.6125	50.0989	278.229	14.9263	85.0737	20.04	79.96	13.1327	86.8673	97.0218	211.093	0.802138	99.1979	60	0.1	265	0.005	0.1	1.56591	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.6	9.64187	36.1892	70.6889	29.3111	10.7083	11.0908	1.08314	77.1416	49.8216	-7.86979e-88	1.56521	48.6133	50.0994	278.229	14.9327	85.0673	20.0278	79.9722	13.1294	86.8706	97.0267	211.085	0.802507	99.1975	60	0.1	265	0.005	0.1	1.56521	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.7	9.64201	36.1931	70.6888	29.3112	10.7087	11.0899	1.08312	77.1421	49.8216	-5.78185e-88	1.5645	48.614	50.0999	278.228	14.939	85.061	20.0157	79.9843	13.1261	86.8739	97.0315	211.076	0.802874	99.1971	60	0.1	265	0.005	0.1	1.5645	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.8	9.64215	36.1969	70.6887	29.3113	10.7092	11.0891	1.0831	77.1426	49.8216	-3.41036e-88	1.5638	48.6147	50.1004	278.228	14.9453	85.0547	20.0037	79.9963	13.1229	86.8771	97.0363	211.067	0.80324	99.1968	60	0.1	265	0.005	0.1	1.5638	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
60.9	9.64228	36.2008	70.6887	29.3113	10.7096	11.0882	1.08308	77.1431	49.8216	-1.6624e-88	1.5631	48.6154	50.1009	278.227	14.9515	85.0485	19.9917	80.0083	13.1196	86.8804	97.0411	211.058	0.803606	99.1964	60	0.1	265	0.005	0.1	1.5631	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61	9.64242	36.2046	70.6886	29.3114	10.71	11.0874	1.08306	77.1435	49.8216	4.70024e-89	1.56241	48.6161	50.1014	278.226	14.9578	85.0422	19.9798	80.0202	13.1163	86.8837	97.0459	211.05	0.80397	99.196	60	0.1	265	0.005	0.1	1.56241	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.1	9.64255	36.2084	70.6885	29.3115	10.7104	11.0865	1.08304	77.144	49.8216	2.92244e-88	1.56171	48.6168	50.1019	278.226	14.964	85.036	19.9679	80.0321	13.1131	86.8869	97.0507	211.041	0.804333	99.1957	60	0.1	265	0.005	0.1	1.56171	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.2	9.64269	36.2122	70.6884	29.3116	10.7108	11.0857	1.08302	77.1445	49.8216	5.60092e-88	1.56102	48.6174	50.1023	278.225	14.9702	85.0298	19.9561	80.0439	13.1099	86.8901	97.0554	211.033	0.804696	99.1953	60	0.1	265	0.005	0.1	1.56102	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.3	9.64282	36.216	70.6883	29.3117	10.7112	11.0848	1.08299	77.145	49.8216	8.38206e-88	1.56034	48.6181	50.1028	278.224	14.9764	85.0236	19.9443	80.0557	13.1067	86.8933	97.0601	211.024	0.805057	99.1949	60	0.1	265	0.005	0.1	1.56034	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.4	9.64296	36.2197	70.6883	29.3117	10.7116	11.084	1.08297	77.1454	49.8216	1.1113e-87	1.55965	48.6188	50.1033	278.224	14.9826	85.0174	19.9326	80.0674	13.1035	86.8965	97.0648	211.016	0.805417	99.1946	60	0.1	265	0.005	0.1	1.55965	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.5	9.64309	36.2235	70.6882	29.3118	10.7119	11.0831	1.08295	77.1459	49.8216	1.36113e-87	1.55897	48.6195	50.1038	278.223	14.9888	85.0112	19.9209	80.0791	13.1003	86.8997	97.0694	211.008	0.805777	99.1942	60	0.1	265	0.005	0.1	1.55897	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.6	9.64322	36.2272	70.6881	29.3119	10.7123	11.0823	1.08293	77.1464	49.8216	1.56653e-87	1.55829	48.6202	50.1043	278.223	14.9949	85.0051	19.9093	80.0907	13.0971	86.9029	97.074	210.999	0.806135	99.1939	60	0.1	265	0.005	0.1	1.55829	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.7	9.64335	36.2309	70.688	29.312	10.7127	11.0814	1.08291	77.1468	49.8216	1.70335e-87	1.55762	48.6208	50.1047	278.222	15.0011	84.9989	19.8977	80.1023	13.0939	86.9061	97.0786	210.991	0.806492	99.1935	60	0.1	265	0.005	0.1	1.55762	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.8	9.64348	36.2345	70.688	29.312	10.7131	11.0806	1.08289	77.1473	49.8216	1.74453e-87	1.55695	48.6215	50.1052	278.221	15.0072	84.9928	19.8862	80.1138	13.0908	86.9092	97.0832	210.983	0.806849	99.1932	60	0.1	265	0.005	0.1	1.55695	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
61.9	9.64361	36.2382	70.6879	29.3121	10.7135	11.0797	1.08287	77.1478	49.8216	1.66005e-87	1.55628	48.6222	50.1057	278.221	15.0133	84.9867	19.8747	80.1253	13.0876	86.9124	97.0878	210.974	0.807204	99.1928	60	0.1	265	0.005	0.1	1.55628	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62	9.64374	36.2418	70.6878	29.3122	10.7139	11.0789	1.08285	77.1483	49.8216	1.41692e-87	1.55561	48.6229	50.1061	278.22	15.0194	84.9806	19.8633	80.1367	13.0845	86.9155	97.0923	210.966	0.807559	99.1924	60	0.1	265	0.005	0.1	1.55561	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.1	9.64387	36.2454	70.6877	29.3123	10.7143	11.0781	1.08283	77.1487	49.8216	9.7923e-88	1.55495	48.6235	50.1066	278.22	15.0254	84.9746	19.8519	80.1481	13.0814	86.9186	97.0968	210.958	0.807912	99.1921	60	0.1	265	0.005	0.1	1.55495	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.2	9.644	36.249	70.6877	29.3123	10.7146	11.0772	1.0828	77.1492	49.8216	9.24477e-88	1.55429	48.6242	50.1071	278.219	15.0315	84.9685	19.8406	80.1594	13.0782	86.9218	97.1013	210.95	0.808265	99.1917	60	0.1	265	0.005	0.1	1.55429	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.3	9.64412	36.2526	70.6876	29.3124	10.715	11.0764	1.08278	77.1497	49.8216	1.29343e-87	1.55363	48.6248	50.1075	278.218	15.0375	84.9625	19.8293	80.1707	13.0751	86.9249	97.1057	210.942	0.808616	99.1914	60	0.1	265	0.005	0.1	1.55363	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.4	9.64425	36.2562	70.6875	29.3125	10.7154	11.0756	1.08276	77.1502	49.8216	1.6635e-87	1.55297	48.6255	50.108	278.218	15.0435	84.9565	19.818	80.182	13.0721	86.9279	97.1101	210.934	0.808967	99.191	60	0.1	265	0.005	0.1	1.55297	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.5	9.64437	36.2597	70.6874	29.3126	10.7158	11.0748	1.08274	77.1506	49.8216	2.02217e-87	1.55232	48.6261	50.1084	278.217	15.0495	84.9505	19.8068	80.1932	13.069	86.931	97.1145	210.926	0.809317	99.1907	60	0.1	265	0.005	0.1	1.55232	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.6	9.6445	36.2632	70.6874	29.3126	10.7161	11.0739	1.08272	77.1511	49.8216	2.35557e-87	1.55167	48.6268	50.1089	278.217	15.0555	84.9445	19.7957	80.2043	13.0659	86.9341	97.1189	210.918	0.809665	99.1903	60	0.1	265	0.005	0.1	1.55167	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
62.7	9.64462	36.2667	70.6873	29.3127	10.7165	11.0731	1.0827	77.1516	49.8216	2.64841e-87	1.55102	48.6274	50.1093	278.216	15.0615	84.9385	19.7846	80.2154	13.0628	86.9372	97.1233	210.91	0.810013	99.19	60	0.1	265	0.005	0.1	1.55102	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
